ds,dep_var,trend,tv,fb,intercept,depVarHat,solID
2021-09-17,12493873,19821658.7905675,448748.756693248,475906.750532956,-8542092.45468895,12204221.8431048,1_369_2
2021-09-18,12267614,19821362.1158597,500082.136669283,192312.163371844,-8542092.45468895,11971663.9612119,1_369_2
2021-09-19,12226744,19821065.4411519,206964.567265715,392865.919104663,-8542092.45468895,11878803.4728333,1_369_2
2021-09-20,12264729,19820768.7664441,459679.010722482,324485.357533398,-8542092.45468895,12062840.680011,1_369_2
2021-09-21,12243118,19820472.0917362,393512.988813068,364242.668910628,-8542092.45468895,12036135.294771,1_369_2
2021-09-22,12227540,19820175.4170284,471964.904428481,275003.003323556,-8542092.45468895,12025050.8700915,1_369_2
2021-09-23,12097578,19819878.7423206,256941.098138698,349604.125624809,-8542092.45468895,11884331.5113951,1_369_2
2021-09-24,12088772,19819582.0676127,451998.568169309,257771.821951088,-8542092.45468895,11987260.0030442,1_369_2
2021-09-25,12002486,19819285.3929049,340074.758654365,275633.990518407,-8542092.45468895,11892901.6873887,1_369_2
2021-09-26,12120438,19818988.7181971,378896.097536178,391343.886276661,-8542092.45468895,12047136.247321,1_369_2
2021-09-27,12110865,19818692.0434893,357392.068478991,426042.778508513,-8542092.45468895,12060034.4357878,1_369_2
2021-09-28,11922908,19818395.3687814,269850.061595348,366112.668299993,-8542092.45468895,11912265.6439878,1_369_2
2021-09-29,11905718,19818098.6940736,426977.14180188,263084.479788964,-8542092.45468895,11966067.8609755,1_369_2
2021-09-30,12199128,19817802.0193658,494275.156001975,354540.183741349,-8542092.45468895,12124524.9044202,1_369_2
2021-10-01,12057800,19817505.3446579,179745.05058532,463573.630498638,-8542092.45468895,11918731.571053,1_369_2
2021-10-02,11762648,19817208.6699501,232576.193116114,288061.190252618,-8542092.45468895,11795753.5986299,1_369_2
2021-10-03,11560108,19816911.9952423,65150.2988035508,273718.987454846,-8542092.45468895,11613688.8268117,1_369_2
2021-10-04,11664887,19816615.3205345,405278.898258923,214913.319054292,-8542092.45468895,11894715.0831587,1_369_2
2021-10-05,11532158,19816318.6458266,265698.440377951,181146.127008661,-8542092.45468895,11721070.7585243,1_369_2
2021-10-06,11796653,19816021.9711188,458530.23247441,231408.860167359,-8542092.45468895,11963868.6090716,1_369_2
2021-10-07,11946663,19815725.296411,440538.574199768,296594.091754333,-8542092.45468895,12010765.5076761,1_369_2
2021-10-08,11804679,19815428.6217032,248039.032269432,300501.652460284,-8542092.45468895,11821876.8517439,1_369_2
2021-10-09,11742421,19815131.9469953,157833.459832151,361583.317001691,-8542092.45468895,11792456.2691402,1_369_2
2021-10-10,11576878,19814835.2722875,192665.403117979,288648.226924594,-8542092.45468895,11754056.4476411,1_369_2
2021-10-11,11907480,19814538.5975797,398305.822566994,472706.194168598,-8542092.45468895,12143458.1596263,1_369_2
2021-10-12,12147914,19814241.9228718,490426.863073403,476824.159151227,-8542092.45468895,12239400.4904075,1_369_2
2021-10-13,12265154,19813945.248164,511979.638059275,412009.749557554,-8542092.45468895,12195842.1810919,1_369_2
2021-10-14,12051451,19813648.5734562,304672.32951094,349307.870612987,-8542092.45468895,11925536.3188912,1_369_2
2021-10-15,12128207,19813351.8987484,500824.758555854,235951.147764196,-8542092.45468895,12008035.3503795,1_369_2
2021-10-16,12131723,19813055.2240405,323742.038575298,364435.57643889,-8542092.45468895,11959140.3843658,1_369_2
2021-10-17,12024082,19812758.5493327,406211.47025614,255413.784588627,-8542092.45468895,11932291.3494885,1_369_2
2021-10-18,12081401,19812461.8746249,420558.612933531,286170.896333578,-8542092.45468895,11977098.929203,1_369_2
2021-10-19,11916549,19812165.199917,332915.118375114,210311.043260052,-8542092.45468895,11813298.9068633,1_369_2
2021-10-20,11943079,19811868.5252092,225090.743511236,355626.968002735,-8542092.45468895,11850493.7820342,1_369_2
2021-10-21,12075059,19811571.8505014,439285.141021113,351165.851346706,-8542092.45468895,12059930.3881803,1_369_2
2021-10-22,12091856,19811275.1757936,292603.652220456,473179.909633541,-8542092.45468895,12034966.2829586,1_369_2
2021-10-23,11751629,19810978.5010857,347162.041614917,201011.673246085,-8542092.45468895,11817059.7612578,1_369_2
2021-10-24,12052806,19810681.8263779,395623.580075697,433305.128288432,-8542092.45468895,12097518.0800531,1_369_2
2021-10-25,12314440,19810385.1516701,514482.354579281,450418.464587795,-8542092.45468895,12233193.5161482,1_369_2
2021-10-26,12062908,19810088.4769622,188862.567072124,470425.088205557,-8542092.45468895,11927283.677551,1_369_2
2021-10-27,11875542,19809791.8022544,181150.80116498,416036.459442196,-8542092.45468895,11864886.6081727,1_369_2
2021-10-28,11915534,19809495.1275466,396717.117593184,366036.381768317,-8542092.45468895,12030156.1722191,1_369_2
2021-10-29,11930765,19809198.4528388,242353.852941675,478887.677326729,-8542092.45468895,11988347.5284182,1_369_2
2021-10-30,11614268,19808901.7781309,112136.829658892,335701.369514915,-8542092.45468895,11714647.5226158,1_369_2
2021-10-31,11452533,19808605.1034231,243569.63304934,189005.931755829,-8542092.45468895,11699088.2135393,1_369_2
2021-11-01,11792915,19808308.4287153,422943.308265763,354176.411054327,-8542092.45468895,12043335.6933464,1_369_2
2021-11-02,11751170,19808011.7540075,375946.344653696,284665.930820889,-8542092.45468895,11926531.5747931,1_369_2
2021-11-03,11947059,19807715.0792996,332541.558657859,466570.480761678,-8542092.45468895,12064734.6640302,1_369_2
2021-11-04,12051942,19807418.4045918,440092.945629934,447658.851889552,-8542092.45468895,12153077.7474223,1_369_2
2021-11-05,11991866,19807121.729884,433720.411475131,350131.596019248,-8542092.45468895,12048881.2826894,1_369_2
2021-11-06,11705546,19806825.0551761,185356.8498593,240359.598382207,-8542092.45468895,11690449.0487287,1_369_2
2021-11-07,11786215,19806528.3804683,289121.139058413,321298.901091302,-8542092.45468895,11874855.9659291,1_369_2
2021-11-08,11951193,19806231.7057605,342024.437739404,458631.086204197,-8542092.45468895,12064794.7750151,1_369_2
2021-11-09,11858241,19805935.0310527,237541.635498963,452741.233377314,-8542092.45468895,11954125.44524,1_369_2
2021-11-10,11915033,19805638.3563448,437418.657351126,347435.346945993,-8542092.45468895,12048399.905953,1_369_2
2021-11-11,11808494,19805341.681637,388282.596498748,228088.61107015,-8542092.45468895,11879620.434517,1_369_2
2021-11-12,11682495,19805045.0069292,182502.607553531,267948.377050886,-8542092.45468895,11713403.5368446,1_369_2
2021-11-13,11792330,19804748.3322213,179589.429743767,451755.20752869,-8542092.45468895,11894000.5148049,1_369_2
2021-11-14,11723586,19804451.6575135,248575.780079477,418150.514069113,-8542092.45468895,11929085.4969732,1_369_2
2021-11-15,11592801,19804154.9828057,68918.2718314952,436885.402942214,-8542092.45468895,11767866.2028905,1_369_2
2021-11-16,11664528,19803858.3080979,405911.884117573,341897.371983224,-8542092.45468895,12009575.1095097,1_369_2
2021-11-17,11730839,19803561.63339,214687.68226861,464366.738220331,-8542092.45468895,11940523.59919,1_369_2
2021-11-18,11679154,19803264.9586822,464491.283567446,208337.840059086,-8542092.45468895,11934001.6276198,1_369_2
2021-11-19,11983931,19802968.2839744,470513.724345416,339746.102052413,-8542092.45468895,12071135.6556833,1_369_2
2021-11-20,12068173,19802671.6092665,418308.323301081,383336.683841504,-8542092.45468895,12062224.1617202,1_369_2
2021-11-21,12181732,19802374.9345587,494898.801369013,341111.476856771,-8542092.45468895,12096292.7580956,1_369_2
2021-11-22,12014472,19802078.2598509,261417.114100551,363517.463380003,-8542092.45468895,11884920.3826425,1_369_2
2021-11-23,11723156,19801781.5851431,78509.0255629577,278466.790929893,-8542092.45468895,11616664.946947,1_369_2
2021-11-24,11662252,19801484.9104352,314188.608631204,195640.073977424,-8542092.45468895,11769221.1383549,1_369_2
2021-11-25,12149634,19801188.2357274,504791.346953562,394274.208440004,-8542092.45468895,12158161.336432,1_369_2
2021-11-26,12030693,19800891.5610196,301296.845057422,403869.944225594,-8542092.45468895,11963965.8956136,1_369_2
2021-11-27,11656155,19800594.8863118,172599.540474482,218429.073397838,-8542092.45468895,11649531.0454951,1_369_2
2021-11-28,11817687,19800298.2116039,343122.020215229,313081.337236978,-8542092.45468895,11914409.1143672,1_369_2
2021-11-29,11905789,19800001.5368961,404605.396494322,342474.493267106,-8542092.45468895,12004988.9719686,1_369_2
2021-11-30,11852899,19799704.8621883,387293.381906649,282562.191525007,-8542092.45468895,11927467.980931,1_369_2
2021-12-01,12060952,19799408.1874804,488105.533705253,302268.205226683,-8542092.45468895,12047689.4717234,1_369_2
2021-12-02,12128393,19799111.5127726,490248.79075978,266649.409394563,-8542092.45468895,12013917.258238,1_369_2
2021-12-03,12364068,19798814.8380648,456188.58755117,433490.150341429,-8542092.45468895,12146401.1212684,1_369_2
2021-12-04,12315688,19798518.163357,443542.018597472,364685.989238891,-8542092.45468895,12064653.7165044,1_369_2
2021-12-05,11890419,19798221.4886491,184108.048916079,206355.294574589,-8542092.45468895,11646592.3774508,1_369_2
2021-12-06,11804249,19797924.8139413,295763.222892061,196908.41712628,-8542092.45468895,11748503.9992707,1_369_2
2021-12-07,12085555,19797628.1392335,356716.042493945,440129.904876875,-8542092.45468895,12052381.6319153,1_369_2
2021-12-08,11711982,19797331.4645256,225627.843626187,223153.80566119,-8542092.45468895,11704020.6591241,1_369_2
2021-12-09,11791885,19797034.7898178,368254.890074722,243543.741328974,-8542092.45468895,11866740.9665326,1_369_2
2021-12-10,12209134,19796738.11511,474642.107834327,466710.163566567,-8542092.45468895,12195997.9318219,1_369_2
2021-12-11,12135481,19796441.4404022,443281.063925542,368904.676522402,-8542092.45468895,12066534.7261612,1_369_2
2021-12-12,11906198,19796144.7656943,256813.873604201,318926.366855646,-8542092.45468895,11829792.5514652,1_369_2
2021-12-13,11996044,19795848.0909865,455521.64240069,273077.562601695,-8542092.45468895,11982354.8412999,1_369_2
2021-12-14,12139159,19795551.4162787,336744.052021523,477160.494190877,-8542092.45468895,12067363.5078021,1_369_2
2021-12-15,11950284,19795254.7415708,302615.583060195,389145.153211428,-8542092.45468895,11944923.0231535,1_369_2
2021-12-16,11918892,19794958.066863,326628.91696007,363861.237096049,-8542092.45468895,11943355.7662302,1_369_2
2021-12-17,11791217,19794661.3921552,307186.355657444,284073.098946077,-8542092.45468895,11843828.3920698,1_369_2
2021-12-18,11665442,19794364.7174474,304280.064441698,201605.48060772,-8542092.45468895,11758157.8078078,1_369_2
2021-12-19,12163508,19794068.0427395,462479.040668589,472290.272749436,-8542092.45468895,12186744.9014686,1_369_2
2021-12-20,12076405,19793771.3680317,482436.929604776,288261.552843016,-8542092.45468895,12022377.3957906,1_369_2
2021-12-21,11959578,19793474.6933239,321073.847278319,300534.748897378,-8542092.45468895,11872990.8348106,1_369_2
2021-12-22,11710135,19793178.0186161,233072.817463102,198847.456496736,-8542092.45468895,11683005.8378869,1_369_2
2021-12-23,11840367,19792881.3439082,95457.106809018,456646.706550775,-8542092.45468895,11802892.7025791,1_369_2
2021-12-24,11749583,19792584.6692004,412493.882225256,262046.687083153,-8542092.45468895,11925032.7838199,1_369_2
2021-12-25,11972966,19792287.9944926,354302.860808708,454143.723582761,-8542092.45468895,12058642.1241951,1_369_2
2021-12-26,12117511,19791991.3197847,468448.511653882,431018.916912466,-8542092.45468895,12149366.2936621,1_369_2
2021-12-27,12023892,19791694.6450769,283247.02768954,458067.993671155,-8542092.45468895,11990917.2117487,1_369_2
2021-12-28,11828027,19791397.9703691,311126.453679183,313150.892204011,-8542092.45468895,11873582.8615633,1_369_2
2021-12-29,12088159,19791101.2956613,436268.054388035,426046.672832617,-8542092.45468895,12111323.568193,1_369_2
2021-12-30,12099857,19790804.6209534,408033.496672523,428910.998142542,-8542092.45468895,12085656.6610795,1_369_2
2021-12-31,12112077,19790507.9462456,497772.930474683,286584.840616782,-8542092.45468895,12032773.2626481,1_369_2
2021-01-11,12044622,19721991.5426093,433211.185308328,185673.184183995,-8359228.76334099,11981647.1487607,1_429_2
2021-01-12,12112910,19721697.4556538,276467.520216457,375347.067499814,-8359228.76334099,12014283.2800291,1_429_2
2021-01-13,11969532,19721403.3686984,181264.895380716,416111.988128438,-8359228.76334099,11959551.4888665,1_429_2
2021-01-14,11796209,19721109.2817429,257213.217143397,328017.093508996,-8359228.76334099,11947110.8290543,1_429_2
2021-01-15,11833576,19720815.1947874,216029.944299715,448183.66333093,-8359228.76334099,12025800.039077,1_429_2
2021-01-16,12113777,19720521.1078319,481645.51448036,474056.094952954,-8359228.76334099,12316993.9539242,1_429_2
2021-01-17,11904830,19720227.0208764,335735.106602235,372106.638970666,-8359228.76334099,12068840.0031083,1_429_2
2021-01-18,11799871,19719932.9339209,200676.011477995,398856.657080919,-8359228.76334099,11960236.8391388,1_429_2
2021-01-19,11587921,19719638.8469654,331766.196141976,195359.841414963,-8359228.76334099,11887536.1211814,1_429_2
2021-01-20,11610872,19719344.7600099,149837.881684742,319451.311464913,-8359228.76334099,11829405.1898186,1_429_2
2021-01-21,11541748,19719050.6730544,287036.758577629,229233.81995039,-8359228.76334099,11876092.4882415,1_429_2
2021-01-22,11613096,19718756.586099,285452.727985944,307587.234979983,-8359228.76334099,11952567.7857239,1_429_2
2021-01-23,11915932,19718462.4991435,415838.365453906,435461.957743481,-8359228.76334099,12210534.0589999,1_429_2
2021-01-24,11824708,19718168.412188,446241.806149001,228827.664059604,-8359228.76334099,12034009.1190556,1_429_2
2021-01-25,12310367,19717874.3252325,496601.341056403,469294.454630694,-8359228.76334099,12324541.3575786,1_429_2
2021-01-26,12421456,19717580.238277,492288.975761036,455861.480635872,-8359228.76334099,12306501.9313329,1_429_2
2021-01-27,12325532,19717286.1513215,415661.185948711,423395.814403183,-8359228.76334099,12197114.3883324,1_429_2
2021-01-28,12309899,19716992.064366,503083.721485906,260094.127156565,-8359228.76334099,12120941.1496675,1_429_2
2021-01-29,12467420,19716697.9774105,455436.533452574,384791.129785872,-8359228.76334099,12197696.877308,1_429_2
2021-01-30,12218519,19716403.890455,355415.745271403,278847.146548012,-8359228.76334099,11991438.0189335,1_429_2
2021-01-31,11881975,19716109.8034996,117284.314020059,202014.554119024,-8359228.76334099,11676179.9082977,1_429_2
2021-02-01,11957736,19715815.7165441,58860.0175033302,448807.187426217,-8359228.76334099,11864254.1581326,1_429_2
2021-02-02,12050643,19715521.6295886,384730.142320965,443538.482552745,-8359228.76334099,12184561.4911213,1_429_2
2021-02-03,11999255,19715227.5426331,321433.371608912,446203.920994181,-8359228.76334099,12123636.0718952,1_429_2
2021-02-04,12240632,19714933.4556776,486809.990941846,468369.919790744,-8359228.76334099,12310884.6030692,1_429_2
2021-02-05,11906274,19714639.3687221,362521.749045297,254316.326724072,-8359228.76334099,11972248.6811505,1_429_2
2021-02-06,12106825,19714345.2817666,504646.347451224,235874.164448932,-8359228.76334099,12095637.0303258,1_429_2
2021-02-07,12288063,19714051.1948111,377369.744584307,466873.15391514,-8359228.76334099,12199065.3299696,1_429_2
2021-02-08,11922797,19713757.1078557,379940.497811611,191949.941566989,-8359228.76334099,11926418.7838933,1_429_2
2021-02-09,12153946,19713463.0209002,493545.460107436,231556.434597473,-8359228.76334099,12079336.1522641,1_429_2
2021-02-10,12262042,19713168.9339447,343845.610383543,438635.271744124,-8359228.76334099,12136421.0527314,1_429_2
2021-02-11,12250411,19712874.8469892,423032.175731003,378176.855608031,-8359228.76334099,12154855.1149872,1_429_2
2021-02-12,11910803,19712580.7600337,225019.44716082,235754.089612781,-8359228.76334099,11814125.5334663,1_429_2
2021-02-13,12266959,19712286.6730782,476276.680616225,389088.495427112,-8359228.76334099,12218423.0857806,1_429_2
2021-02-14,12359180,19711992.5861227,472792.381435705,396980.180622162,-8359228.76334099,12222536.3848396,1_429_2
2021-02-15,11916816,19711698.4991672,173490.726317416,259834.905395246,-8359228.76334099,11785795.3675389,1_429_2
2021-02-16,11719503,19711404.4122117,219995.381228903,179774.728422366,-8359228.76334099,11751945.758522,1_429_2
2021-02-17,11815434,19711110.3252563,144747.232808366,412443.903649465,-8359228.76334099,11909072.6983731,1_429_2
2021-02-18,12070369,19710816.2383008,469427.672070844,423769.456718987,-8359228.76334099,12244784.6037496,1_429_2
2021-02-19,12011310,19710522.1513453,460474.71296017,277591.883208983,-8359228.76334099,12089359.9841734,1_429_2
2021-02-20,11997024,19710228.0643898,365850.07652775,321754.074033669,-8359228.76334099,12038603.4516102,1_429_2
